NAL,NS,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO
77,77,2011-3,3,12,8,4,13
77,77,2012-1,3,9,9,0,15
77,77,2012-2,5,17,14,3,13
77,77,2013-1,4,14,14,0,16
77,77,2013-2,4,15,15,0,14
77,77,2013-3,6,22,22,0,14
77,77,2014-1,6,21,21,0,15
77,77,2014-2,6,22,14,8,12
77,77,2015-1,5,19,19,0,16
77,77,2015-2,5,20,12,8,13
78,78,2010-1,7,22,22,0,15
78,78,2010-2,7,22,22,0,15
78,78,2011-1,4,13,0,13,3
78,78,2012-1,4,13,13,0,16
78,78,2013-1,3,9,6,3,10
79,79,2010-1,7,22,12,10,12
79,79,2010-2,4,12,2,10,5
79,79,2010-C,2,7,3,4,9
79,79,2011-1,5,16,7,9,11
80,80,2010-1,7,22,14,8,12
80,80,2010-2,6,19,5,14,9
80,80,2010-C,3,11,0,11,3
80,80,2011-1,4,14,7,7,10
81,81,2010-1,7,22,14,8,13
81,81,2010-2,5,16,16,0,15
81,81,2010-C,3,11,3,8,9
81,81,2011-1,6,19,17,2,14
81,81,2011-2,6,19,13,6,11
81,81,2011-3,6,22,14,8,11
81,81,2012-1,5,19,19,0,14
81,81,2012-2,6,21,21,0,15
81,81,2013-1,6,22,18,4,15
81,81,2013-2,6,22,22,0,15
81,81,2013-3,6,22,18,4,13
81,81,2014-1,5,19,19,0,15
81,81,2014-2,4,14,14,0,16
81,81,2015-1,3,9,9,0,16
83,83,2010-1,7,22,12,10,13
83,83,2010-2,6,20,17,3,14
83,83,2011-1,7,22,19,3,15
83,83,2011-2,7,22,9,13,9
83,83,2011-3,6,19,3,16,4
83,83,2012-2,5,16,9,7,12
83,83,2013-1,5,15,15,0,16
83,83,2013-2,4,15,15,0,17
83,83,2013-3,7,24,24,0,15
83,83,2014-1,4,13,10,3,14
83,83,2014-2,7,22,22,0,16
83,83,2015-1,7,22,22,0,16
83,83,2015-2,7,22,22,0,16
84,84,2010-1,7,22,22,0,15
85,85,2010-1,7,22,17,5,15
85,85,2010-2,7,21,4,17,4
85,85,2010-C,3,9,6,3,14
86,86,2010-1,7,22,16,6,14
86,86,2010-2,7,22,13,9,13
86,86,2010-C,3,9,9,0,15
86,86,2011-1,7,22,13,9,11
86,86,2011-2,7,22,4,18,10
86,86,2012-1,6,20,11,9,11
86,86,2012-2,6,19,16,3,14
86,86,2013-1,5,16,13,3,16
86,86,2013-2,6,21,15,6,15
86,86,2013-3,5,15,15,0,16
86,86,2014-1,7,21,15,6,15
86,86,2014-2,6,19,12,7,12
86,86,2015-1,6,19,12,7,11
86,86,2015-2,7,22,15,7,12
87,87,2010-1,7,22,22,0,15
87,87,2010-2,7,22,22,0,14
87,87,2010-C,4,12,9,3,11
87,87,2011-1,7,22,10,12,12
87,87,2011-2,7,22,19,3,14
87,87,2011-3,6,22,8,14,13
87,87,2012-1,6,21,18,3,14
87,87,2012-2,6,20,17,3,15
87,87,2013-1,7,22,15,7,12
87,87,2013-2,7,22,7,15,10
87,87,2013-3,6,19,6,13,10
87,87,2014-1,6,19,16,3,13
87,87,2014-2,6,19,10,9,13
87,87,2015-1,6,18,18,0,16
87,87,2015-2,6,18,15,3,14
88,88,2010-1,7,22,22,0,16
88,88,2010-2,7,22,22,0,15
88,88,2010-C,3,9,9,0,16
88,88,2011-1,7,22,22,0,16
88,88,2011-2,4,13,13,0,16
88,88,2011-3,5,20,20,0,17
88,88,2012-1,7,22,22,0,16
88,88,2012-2,7,22,22,0,16
88,88,2013-1,7,22,22,0,16
88,88,2013-2,7,22,22,0,16
88,88,2013-3,6,19,19,0,16
89,89,2010-1,7,22,22,0,17
89,89,2010-2,7,22,22,0,15
90,90,2010-1,7,22,22,0,15
90,90,2010-2,7,22,16,6,12
90,90,2010-C,3,9,3,6,5
90,90,2011-1,7,22,16,6,14
90,90,2011-2,7,22,13,9,13
90,90,2011-3,6,21,7,14,6
90,90,2012-1,6,20,3,17,7
90,90,2012-2,3,11,3,8,4
90,90,2014-1,5,18,8,10,7
90,90,2014-2,7,22,16,6,12
90,90,2015-1,5,15,15,0,15
90,90,2015-2,7,22,18,4,15
91,91,2010-1,7,22,22,0,14
91,91,2010-2,7,22,18,4,14
91,91,2010-C,3,9,6,3,13
91,91,2011-1,7,22,12,10,11
91,91,2011-2,7,22,9,13,11
91,91,2011-3,6,21,15,6,14
91,91,2012-1,6,19,9,10,12
91,91,2012-2,6,19,19,0,16
91,91,2013-1,6,19,16,3,14
91,91,2013-2,6,21,18,3,13
91,91,2013-3,4,13,7,6,11
91,91,2014-1,7,22,19,3,13
91,91,2014-2,7,22,3,19,5
91,91,2015-1,6,19,0,19,2
91,91,2015-2,7,22,4,18,6
92,92,2010-1,7,22,22,0,16
92,92,2010-2,7,22,22,0,15
92,92,2010-C,2,6,6,0,15
92,92,2011-1,7,22,22,0,15
92,92,2011-2,5,16,6,10,13
92,92,2011-3,6,22,18,4,14
92,92,2012-1,6,21,17,4,15
92,92,2012-2,5,16,16,0,15
92,92,2013-1,4,13,10,3,14
92,92,2013-2,7,22,22,0,14
92,92,2013-3,7,22,22,0,14
92,92,2014-1,6,19,19,0,15
92,92,2014-2,4,13,10,3,14
92,92,2015-1,1,3,3,0,14
93,93,2010-1,7,22,22,0,16
93,93,2010-2,7,22,22,0,15
93,93,2010-C,3,9,9,0,17
93,93,2011-1,7,22,19,3,14
93,93,2011-2,5,16,13,3,14
93,93,2011-3,5,19,19,0,15
93,93,2012-1,6,20,10,10,12
93,93,2012-2,7,22,22,0,15
93,93,2013-1,7,22,19,3,14
93,93,2013-2,7,22,22,0,15
93,93,2013-3,6,19,13,6,14
93,93,2014-1,6,19,19,0,16
93,93,2014-2,2,6,6,0,15
94,94,2010-1,7,22,22,0,16
94,94,2010-2,7,22,22,0,15
94,94,2011-1,7,22,19,3,14
94,94,2011-2,7,22,16,6,12
94,94,2011-3,6,21,11,10,10
94,94,2012-1,6,22,22,0,14
94,94,2012-2,7,22,12,10,9
94,94,2013-1,4,12,9,3,12
94,94,2013-2,7,22,0,22,2
94,94,2013-3,7,21,0,21,4
94,94,2014-1,6,19,7,12,7
94,94,2014-2,4,12,3,9,7
94,94,2015-1,7,22,4,18,8
95,95,2010-1,6,21,17,4,12
95,95,2010-2,6,21,3,18,8
95,95,2011-1,6,21,7,14,9
96,96,2010-1,6,21,17,4,14
96,96,2012-1,6,21,7,14,7
96,96,2013-3,4,14,7,7,8
96,96,2014-1,5,15,15,0,15
96,96,2014-2,5,17,13,4,14
96,96,2015-1,4,16,16,0,15
96,96,2015-2,5,18,14,4,13
97,97,2010-1,6,21,0,21,0
98,98,2010-1,6,21,21,0,14
98,98,2010-2,6,22,22,0,16
98,98,2010-C,3,11,11,0,16
98,98,2011-1,6,22,22,0,15
98,98,2011-2,6,22,22,0,14
98,98,2011-3,6,21,18,3,14
98,98,2012-1,6,22,22,0,15
98,98,2012-2,6,22,22,0,15
98,98,2013-1,6,22,22,0,15
98,98,2013-2,7,22,22,0,15
98,98,2013-3,4,12,12,0,15
100,100,2010-1,6,21,14,7,13
101,101,2010-1,6,21,14,7,13
101,101,2011-2,6,21,14,7,13
101,101,2011-3,6,22,8,14,11
101,101,2012-1,7,22,19,3,14
101,101,2012-2,4,15,0,15,8
101,101,2015-1,6,22,12,10,12
101,101,2015-2,6,19,15,4,14
102,102,2010-1,6,21,21,0,15
102,102,2010-2,6,21,21,0,16
102,102,2010-C,3,11,7,4,14
102,102,2011-1,6,22,22,0,15
102,102,2011-2,6,22,19,3,13
102,102,2011-3,6,22,22,0,15
102,102,2012-1,6,22,22,0,15
102,102,2012-2,6,22,19,3,13
102,102,2013-1,6,22,22,0,15
102,102,2013-2,7,22,22,0,15
102,102,2013-3,6,19,19,0,15
103,103,2010-1,6,21,17,4,13
103,103,2010-2,6,21,18,3,15
103,103,2010-C,3,11,11,0,16
103,103,2011-1,6,21,17,4,14
103,103,2011-2,6,22,15,7,12
103,103,2011-3,6,22,14,8,12
103,103,2012-1,6,22,22,0,15
103,103,2012-2,6,20,17,3,14
103,103,2013-1,2,8,4,4,13
103,103,2013-2,6,22,22,0,15
103,103,2013-3,6,22,18,4,14
103,103,2014-1,6,21,17,4,15
103,103,2014-2,4,13,13,0,15
103,103,2015-1,3,11,11,0,15
104,104,2010-1,6,21,21,0,15
104,104,2010-2,6,22,19,3,14
104,104,2010-C,3,12,8,4,13
104,104,2011-1,6,22,10,12,9
104,104,2011-2,6,22,6,16,6
104,104,2011-3,4,15,0,15,7
104,104,2012-1,6,21,14,7,14
104,104,2012-2,5,20,16,4,15
104,104,2013-1,6,22,18,4,14
104,104,2013-2,5,20,16,4,14
104,104,2014-1,6,21,15,6,14
104,104,2015-1,4,15,11,4,14
104,104,2015-2,4,15,12,3,14
105,105,2010-1,6,21,21,0,16
105,105,2010-2,5,18,14,4,13
105,105,2010-C,2,7,3,4,7
105,105,2011-1,6,22,22,0,16
105,105,2011-2,6,21,17,4,12
105,105,2011-3,4,15,15,0,15
105,105,2012-1,6,21,21,0,15
105,105,2012-2,6,21,21,0,14
105,105,2013-1,6,22,18,4,14
105,105,2013-2,6,22,14,8,9
105,105,2013-3,5,19,7,12,7
105,105,2014-1,6,22,14,8,13
105,105,2014-2,4,15,8,7,12
105,105,2015-1,6,21,21,0,15
106,106,2010-1,6,21,3,18,4
106,106,2010-2,5,18,6,12,11
106,106,2011-1,5,18,15,3,13
106,106,2011-2,6,21,14,7,11
106,106,2011-3,6,22,18,4,15
106,106,2012-1,6,22,0,22,2
106,106,2012-2,6,22,11,11,11
106,106,2013-2,6,22,18,4,14
106,106,2013-3,6,22,22,0,16
106,106,2014-1,6,22,22,0,15
106,106,2014-2,6,22,22,0,15
106,106,2015-1,6,22,22,0,15
106,106,2015-2,7,22,22,0,15
107,107,2010-1,6,21,17,4,15
107,107,2010-2,6,21,21,0,15
107,107,2011-1,6,22,22,0,16
107,107,2011-2,6,22,22,0,16
107,107,2011-3,6,22,22,0,17
107,107,2012-1,7,25,25,0,17
107,107,2012-2,6,22,22,0,16
107,107,2013-1,6,22,22,0,17
107,107,2013-2,6,22,22,0,17
107,107,2013-3,7,21,21,0,16
108,108,2010-1,6,21,21,0,15
108,108,2010-2,6,21,10,11,14
108,108,2010-C,3,12,8,4,11
108,108,2011-1,6,22,18,4,15
108,108,2011-2,6,22,14,8,13
108,108,2011-3,6,21,17,4,15
108,108,2012-1,6,22,22,0,16
108,108,2012-2,6,22,22,0,15
108,108,2013-1,6,22,22,0,15
108,108,2013-2,6,22,22,0,15
108,108,2013-3,6,22,22,0,15
108,108,2014-1,6,18,18,0,15
109,109,2010-1,6,21,14,7,14
109,109,2010-2,6,21,17,4,14
109,109,2011-1,6,22,14,8,12
109,109,2011-2,6,22,10,12,8
109,109,2011-3,6,22,18,4,13
109,109,2012-1,6,22,0,22,7
109,109,2012-2,5,20,16,4,13
109,109,2013-2,5,20,20,0,14
109,109,2013-3,6,22,18,4,14
109,109,2014-1,6,22,18,4,13
109,109,2014-2,6,22,22,0,15
109,109,2015-1,6,22,22,0,14
109,109,2015-2,4,13,6,7,10
110,110,2010-1,6,21,21,0,15
110,110,2010-2,6,21,11,10,13
110,110,2011-1,6,22,22,0,15
111,111,2010-1,6,21,17,4,14
111,111,2010-2,6,21,14,7,14
111,111,2011-1,6,22,18,4,14
111,111,2011-2,6,21,13,8,13
111,111,2011-3,6,21,14,7,13
111,111,2012-1,6,21,11,10,11
111,111,2012-2,5,17,17,0,15
111,111,2013-1,6,22,22,0,15
111,111,2013-2,6,22,18,4,12
111,111,2013-3,5,20,4,16,9
111,111,2014-1,5,20,12,8,12
111,111,2014-2,5,20,20,0,15
111,111,2015-1,6,21,21,0,14
111,111,2015-2,5,15,15,0,14
112,112,2010-1,4,15,15,0,14
112,112,2010-2,4,14,7,7,10
112,112,2010-C,2,8,8,0,16
112,112,2011-1,5,18,7,11,12
112,112,2011-2,5,18,15,3,12
112,112,2011-3,6,22,18,4,11
112,112,2012-1,6,21,10,11,11
112,112,2012-2,4,14,14,0,15
112,112,2013-1,5,18,3,15,10
112,112,2013-2,5,19,7,12,13
112,112,2013-3,6,22,14,8,13
112,112,2014-1,5,18,14,4,14
112,112,2014-2,6,22,14,8,13
112,112,2015-1,6,21,21,0,14
112,112,2015-2,4,14,14,0,15
113,113,2010-1,6,21,17,4,14
113,113,2010-2,6,22,18,4,13
113,113,2010-C,3,11,7,4,14
113,113,2011-1,6,21,21,0,15
113,113,2011-2,6,22,18,4,15
113,113,2011-3,6,22,15,7,14
113,113,2012-1,6,21,18,3,15
113,113,2012-2,6,22,22,0,15
113,113,2013-1,6,22,22,0,15
113,113,2013-2,6,22,15,7,14
113,113,2013-3,6,22,22,0,14
113,113,2014-1,7,21,21,0,15
114,114,2010-1,6,21,6,15,11
115,115,2010-1,6,21,21,0,15
115,115,2010-2,6,22,22,0,16
115,115,2010-C,3,11,11,0,15
115,115,2011-2,4,15,7,8,13
115,115,2012-2,4,14,14,0,16
115,115,2013-1,6,22,22,0,15
115,115,2013-2,6,22,22,0,15
115,115,2013-3,6,22,18,4,14
115,115,2014-1,6,22,22,0,16
115,115,2014-2,6,22,22,0,15
115,115,2015-1,7,22,22,0,15
115,115,2015-2,4,13,13,0,17
116,116,2010-1,4,13,13,0,15
116,116,2010-2,4,15,12,3,13
116,116,2010-C,3,12,8,4,11
116,116,2011-1,6,20,20,0,16
116,116,2011-2,6,21,21,0,14
116,116,2011-3,6,22,22,0,15
116,116,2012-1,6,22,18,4,15
116,116,2012-2,6,22,18,4,12
116,116,2013-1,6,22,22,0,15
116,116,2013-2,6,22,22,0,14
116,116,2013-3,6,20,20,0,15
116,116,2014-1,2,7,7,0,15
117,117,2010-1,6,21,13,8,14
117,117,2010-2,6,21,10,11,8
117,117,2010-C,3,11,7,4,14
117,117,2011-1,6,21,17,4,14
117,117,2011-2,6,22,11,11,11
117,117,2012-1,6,20,13,7,11
117,117,2012-2,6,21,13,8,11
117,117,2013-1,6,22,4,18,10
117,117,2013-2,5,19,12,7,11
117,117,2013-3,6,22,7,15,8
117,117,2014-1,6,22,0,22,8
118,118,2010-1,6,21,21,0,15
118,118,2010-2,6,22,15,7,14
118,118,2010-C,3,12,12,0,16
118,118,2011-1,6,22,22,0,14
118,118,2011-2,6,22,18,4,14
118,118,2011-3,6,22,10,12,13
118,118,2012-1,6,22,18,4,14
118,118,2012-2,6,22,7,15,11
118,118,2013-1,6,21,0,21,0
118,118,2014-2,6,22,18,4,15
118,118,2015-1,6,22,22,0,15
118,118,2015-2,6,22,14,8,14
119,119,2010-1,6,21,17,4,14
119,119,2010-2,6,21,17,4,15
119,119,2010-C,3,11,4,7,9
119,119,2011-2,6,21,13,8,11
119,119,2011-3,7,22,6,16,10
119,119,2012-1,7,21,7,14,10
119,119,2013-2,7,22,17,5,12
119,119,2013-3,7,22,4,18,9
119,119,2014-1,7,22,15,7,12
119,119,2014-2,7,22,7,15,7
119,119,2015-2,8,20,19,1,15
120,120,2010-1,7,22,18,4,14
120,120,2010-2,6,21,21,0,15
120,120,2010-C,3,11,11,0,15
120,120,2011-1,6,21,17,4,14
120,120,2011-2,6,22,15,7,13
120,120,2011-3,6,21,17,4,14
120,120,2012-1,6,22,8,14,11
120,120,2012-2,7,22,10,12,13
120,120,2013-1,7,22,11,11,13
120,120,2013-2,7,21,21,0,14
120,120,2013-3,7,22,14,8,13
120,120,2014-1,6,22,11,11,13
120,120,2014-2,6,22,22,0,15
120,120,2015-1,5,20,20,0,15
121,121,2010-1,7,22,10,12,10
121,121,2010-2,6,21,17,4,13
121,121,2010-C,3,12,12,0,15
121,121,2011-1,6,21,20,1,14
121,121,2011-2,6,22,15,7,13
121,121,2011-3,7,20,15,5,11
121,121,2012-1,7,22,18,4,14
121,121,2012-2,6,21,7,14,9
121,121,2013-1,6,21,14,7,11
122,122,2010-1,6,22,7,15,7
122,122,2010-2,5,14,0,14,0
122,122,2013-1,7,19,3,16,7
123,123,2010-1,6,21,6,15,9
123,123,2010-2,7,22,7,15,11
123,123,2011-1,6,19,4,15,4
123,123,2011-2,4,15,0,15,3
123,123,2012-1,4,15,0,15,5
124,124,2010-1,6,21,10,11,12
124,124,2010-2,7,22,14,8,14
124,124,2010-C,3,11,7,4,13
124,124,2011-1,7,21,0,21,0
125,125,2010-1,6,21,6,15,9
125,125,2010-2,7,22,6,16,9
125,125,2010-C,3,11,8,3,12
125,125,2011-1,6,19,11,8,11
126,126,2010-1,6,20,20,0,17
126,126,2010-C,3,11,11,0,16
126,126,2011-1,5,15,8,7,11
126,126,2011-2,3,11,7,4,10
126,126,2013-1,5,15,11,4,13
126,126,2013-2,6,22,22,0,17
126,126,2013-3,6,22,22,0,16
126,126,2014-1,8,22,22,0,17
126,126,2014-2,8,26,26,0,17
126,126,2015-1,3,15,15,0,17
127,127,2010-1,6,21,13,8,12
127,127,2010-2,5,19,11,8,10
127,127,2010-C,2,7,7,0,15
127,127,2011-1,6,21,5,16,10
127,127,2011-2,6,21,4,17,6
127,127,2011-3,6,20,1,19,4
127,127,2012-1,5,19,0,19,5
127,127,2012-2,6,22,3,19,9
127,127,2013-1,6,21,1,20,4
127,127,2013-2,5,20,4,16,7
127,127,2013-3,6,22,3,19,9
127,127,2014-1,6,22,10,12,11
127,127,2014-2,7,20,16,4,12
127,127,2015-1,5,18,14,4,15
127,127,2015-2,6,20,20,0,15
128,128,2010-1,6,21,13,8,13
128,128,2010-2,6,22,14,8,13
128,128,2010-C,3,11,11,0,15
128,128,2011-1,6,21,17,4,13
128,128,2011-2,6,20,12,8,13
128,128,2011-3,6,22,11,11,9
128,128,2012-1,6,20,16,4,14
128,128,2012-2,6,20,13,7,13
128,128,2013-1,7,22,7,15,12
128,128,2013-2,6,22,4,18,12
128,128,2013-3,6,21,14,7,14
128,128,2014-1,6,20,17,3,14
128,128,2014-2,7,22,18,4,14
128,128,2015-1,6,22,18,4,14
128,128,2015-2,6,20,17,3,14
129,129,2010-1,6,21,9,12,10
129,129,2010-2,6,22,14,8,11
129,129,2010-C,3,11,11,0,15
129,129,2011-1,7,22,20,2,14
129,129,2011-2,6,20,0,20,10
129,129,2011-3,7,21,19,2,14
129,129,2012-1,8,22,3,19,8
129,129,2012-2,6,22,22,0,14
129,129,2013-1,6,21,13,8,13
129,129,2013-2,7,22,22,0,14
129,129,2013-3,6,20,10,10,12
129,129,2014-1,6,21,14,7,12
129,129,2014-2,7,20,13,7,14
129,129,2015-1,6,21,18,3,14
129,129,2015-2,5,21,11,10,12
130,130,2010-1,6,21,13,8,14
130,130,2010-2,7,22,18,4,15
130,130,2011-1,4,16,4,12,11
130,130,2011-2,4,16,12,4,14
130,130,2011-3,6,20,16,4,14
130,130,2012-1,6,22,19,3,14
130,130,2012-2,6,19,9,10,13
130,130,2013-1,7,22,10,12,11
130,130,2013-2,6,22,7,15,11
130,130,2013-3,7,22,4,18,7
130,130,2015-2,7,22,0,22,3
131,131,2010-2,7,22,17,5,15
131,131,2012-1,6,20,3,17,5
131,131,2013-1,6,22,11,11,13
131,131,2013-2,8,22,19,3,14
131,131,2013-3,8,22,9,13,13
131,131,2014-1,7,22,19,3,14
131,131,2014-2,7,22,22,0,15
131,131,2015-1,7,22,21,1,14
131,131,2015-2,7,22,22,0,15
132,132,2010-1,6,21,3,18,5
132,132,2010-2,7,22,9,13,9
132,132,2011-1,6,19,0,19,10
132,132,2011-2,6,19,3,16,4
132,132,2011-3,6,20,0,20,3
132,132,2012-1,4,16,4,12,7
132,132,2012-2,4,15,4,11,6
132,132,2013-1,6,20,4,16,7
132,132,2013-2,6,21,0,21,2
132,132,2013-3,4,13,0,13,0
132,132,2014-1,5,14,6,8,12
132,132,2015-1,4,13,6,7,10
132,132,2015-2,4,15,4,11,7
133,133,2010-1,6,21,18,3,12
133,133,2010-2,6,21,13,8,13
133,133,2010-C,3,11,3,8,4
133,133,2011-1,6,21,5,16,9
133,133,2011-2,5,20,12,8,9
133,133,2011-3,6,21,12,9,11
133,133,2012-1,6,20,20,0,14
133,133,2012-2,6,22,12,10,10
133,133,2013-1,7,22,12,10,14
133,133,2013-2,8,22,12,10,12
133,133,2013-3,6,21,9,12,11
133,133,2014-1,6,21,14,7,12
133,133,2014-2,6,22,18,4,14
133,133,2015-1,7,20,20,0,15
133,133,2015-2,6,21,14,7,14
134,134,2010-1,5,18,18,0,17
134,134,2010-2,6,19,19,0,17
134,134,2011-1,6,20,16,4,13
134,134,2011-2,7,22,14,8,13
134,134,2011-3,6,22,18,4,14
134,134,2012-1,8,22,22,0,16
134,134,2012-2,6,22,22,0,16
134,134,2013-1,6,20,16,4,16
134,134,2013-2,2,12,12,0,17
134,134,2013-3,2,7,7,0,14
135,135,2010-1,6,21,18,3,14
135,135,2010-2,7,22,14,8,13
135,135,2010-C,2,7,4,3,13
135,135,2011-1,6,20,11,9,11
135,135,2011-2,5,17,17,0,15
135,135,2011-3,5,19,11,8,11
135,135,2012-1,6,22,10,12,11
135,135,2012-2,4,15,0,15,10
135,135,2013-1,4,15,3,12,11
135,135,2013-2,6,22,22,0,14
135,135,2013-3,8,22,11,11,14
135,135,2014-1,6,20,20,0,16
135,135,2014-2,6,20,20,0,16
135,135,2015-1,7,21,21,0,15
135,135,2015-2,6,22,22,0,16
136,136,2010-1,6,21,6,15,6
136,136,2010-2,7,22,6,16,6
136,136,2010-C,3,11,7,4,11
136,136,2011-1,6,20,0,20,3
136,136,2011-2,4,15,0,15,3
136,136,2011-3,5,17,0,17,4
136,136,2012-1,4,15,0,15,3
136,136,2012-2,4,15,3,12,9
136,136,2013-1,5,19,0,19,3
136,136,2013-2,3,11,0,11,8
136,136,2013-3,5,17,10,7,11
136,136,2014-1,6,20,16,4,12
136,136,2014-2,6,20,0,20,2
136,136,2015-1,6,20,13,7,14
136,136,2015-2,6,19,15,4,12
137,137,2010-1,7,22,14,8,13
137,137,2010-2,6,21,21,0,15
137,137,2011-1,5,19,11,8,12
137,137,2011-2,5,20,20,0,15
137,137,2011-3,7,22,22,0,15
137,137,2012-1,7,22,14,8,13
137,137,2012-2,5,20,16,4,14
137,137,2013-1,7,21,20,1,15
137,137,2013-2,8,21,21,0,15
137,137,2013-3,6,22,22,0,14
137,137,2014-1,5,22,14,8,13
137,137,2014-2,5,21,18,3,15
137,137,2015-1,1,3,3,0,14
138,138,2010-1,6,21,21,0,15
138,138,2010-2,6,22,22,0,16
138,138,2010-C,3,11,7,4,9
138,138,2011-1,7,21,20,1,15
138,138,2011-2,7,21,21,0,15
138,138,2011-3,6,20,20,0,15
138,138,2012-1,7,21,14,7,13
138,138,2012-2,7,21,21,0,15
138,138,2013-1,6,20,17,3,15
138,138,2013-2,6,21,21,0,15
138,138,2013-3,6,21,21,0,15
138,138,2014-1,2,11,11,0,16
139,139,2010-1,6,21,10,11,11
139,139,2010-2,6,21,17,4,14
139,139,2010-C,3,11,4,7,10
139,139,2011-1,6,20,16,4,14
139,139,2011-2,6,22,18,4,13
139,139,2011-3,7,21,21,0,15
139,139,2012-1,6,22,22,0,15
139,139,2012-2,7,22,22,0,15
139,139,2013-1,7,22,22,0,16
139,139,2013-2,7,22,15,7,14
139,139,2013-3,6,22,22,0,15
139,139,2014-1,5,21,21,0,16
139,139,2014-2,3,9,9,0,17
140,140,2010-1,4,14,6,8,9
140,140,2010-2,5,18,6,12,11
140,140,2011-1,4,16,8,8,11
140,140,2011-2,4,16,8,8,11
140,140,2011-3,6,21,21,0,14
140,140,2012-1,6,22,18,4,14
140,140,2012-2,6,22,15,7,13
140,140,2013-1,7,22,18,4,15
140,140,2013-2,7,22,12,10,12
140,140,2013-3,7,22,15,7,12
140,140,2014-1,7,22,7,15,13
140,140,2014-2,6,22,22,0,16
140,140,2015-1,6,21,21,0,16
140,140,2015-2,5,21,6,15,9
141,141,2010-1,6,21,10,11,10
141,141,2010-2,6,21,21,0,16
141,141,2010-C,3,11,8,3,14
141,141,2011-1,7,21,21,0,15
141,141,2011-2,6,22,18,4,14
141,141,2011-3,6,22,3,19,8
141,141,2012-1,6,22,8,14,9
141,141,2012-2,7,22,9,13,11
141,141,2013-1,6,20,20,0,16
141,141,2013-2,6,20,0,20,7
141,141,2014-1,7,21,1,20,3
141,141,2014-2,6,20,13,7,11
141,141,2015-1,6,21,21,0,15
141,141,2015-2,7,21,18,3,15
142,142,2010-1,7,22,3,19,3
142,142,2010-2,7,22,0,22,2
142,142,2011-1,7,22,0,22,1
142,142,2011-3,6,21,7,14,6
142,142,2012-1,7,22,9,13,7
142,142,2012-2,6,22,0,22,2
142,142,2013-2,4,13,0,13,4
142,142,2013-3,5,16,4,12,5
142,142,2014-1,6,20,3,17,5
142,142,2014-2,6,20,5,15,5
142,142,2015-1,6,20,7,13,8
142,142,2015-2,6,20,11,9,9
143,143,2010-1,5,15,11,4,14
143,143,2010-2,7,22,15,7,11
143,143,2011-1,6,22,22,0,15
143,143,2011-2,5,18,14,4,12
143,143,2011-3,8,21,21,0,15
143,143,2012-1,7,22,15,7,13
143,143,2012-2,6,21,13,8,13
143,143,2013-1,6,21,18,3,15
143,143,2013-2,5,19,19,0,15
143,143,2013-3,5,22,18,4,14
143,143,2014-1,3,10,6,4,13
143,143,2014-2,1,4,4,0,14
144,144,2010-1,6,21,17,4,14
144,144,2010-2,7,20,15,5,14
144,144,2010-C,3,11,11,0,15
144,144,2011-1,6,21,16,5,14
144,144,2011-2,6,22,8,14,11
144,144,2011-3,6,19,8,11,11
144,144,2012-1,6,22,16,6,14
144,144,2012-2,7,21,10,11,11
144,144,2013-1,7,21,11,10,13
144,144,2013-2,7,22,13,9,13
144,144,2013-3,6,20,6,14,10
144,144,2014-1,6,21,18,3,13
144,144,2014-2,7,22,18,4,13
144,144,2015-1,7,20,16,4,15
144,144,2015-2,6,21,14,7,12
145,145,2010-1,6,21,13,8,11
145,145,2010-2,6,19,16,3,14
145,145,2010-C,3,11,7,4,13
145,145,2011-1,6,19,15,4,14
145,145,2011-2,6,21,21,0,15
145,145,2011-3,6,21,14,7,11
145,145,2012-1,6,22,18,4,14
145,145,2012-2,7,22,14,8,13
145,145,2013-1,6,21,17,4,14
145,145,2013-2,6,20,9,11,13
145,145,2013-3,7,22,10,12,13
145,145,2014-1,6,22,14,8,13
145,145,2014-2,7,22,18,4,13
145,145,2015-1,4,15,7,8,12
145,145,2015-2,2,8,4,4,14
146,146,2010-1,6,21,17,4,14
146,146,2010-2,6,19,12,7,10
146,146,2010-C,3,11,7,4,9
146,146,2011-1,6,20,19,1,15
146,146,2011-2,6,22,18,4,14
146,146,2011-3,7,22,17,5,12
146,146,2012-1,7,21,17,4,14
146,146,2012-2,6,22,8,14,10
146,146,2013-1,7,21,14,7,14
146,146,2013-2,7,22,9,13,12
146,146,2013-3,7,21,14,7,14
146,146,2014-1,6,20,17,3,15
146,146,2014-2,6,21,14,7,13
146,146,2015-1,6,21,10,11,12
146,146,2015-2,5,23,8,15,12
147,147,2010-1,6,21,13,8,10
147,147,2010-2,8,22,19,3,14
147,147,2010-C,3,11,11,0,15
147,147,2011-1,6,22,19,3,14
147,147,2011-2,6,22,18,4,14
147,147,2011-3,7,22,19,3,13
147,147,2012-1,7,20,20,0,15
147,147,2012-2,7,22,18,4,15
147,147,2013-1,6,20,20,0,15
147,147,2013-2,6,22,22,0,15
147,147,2013-3,3,14,14,0,15
148,148,2010-1,6,21,3,18,9
148,148,2010-2,6,21,11,10,12
148,148,2011-1,7,22,9,13,8
148,148,2011-2,6,20,8,12,11
148,148,2011-3,4,16,4,12,11
148,148,2012-1,5,19,11,8,11
148,148,2012-2,6,22,14,8,11
148,148,2013-1,6,21,17,4,13
