IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,NOMBRESEDE,NOMBREESCUELA,UBIGEONACIMIENTO,ED0D,DIRECCION,ESTADOCIVIL,DEUDA,MODALIDADINGRESO,PUNTAJEINGRESO,TIPOCOLEGIO,LUGARCOLEGIO,ANOEGRESOCOLEGIO,SEXO
293,31,31,2011-1,6,21,8,13,11,0,1,2,0,6,2,2,0,2,0,0,2,1
294,31,31,2011-2,6,21,13,8,13,0,1,2,0,6,2,2,0,2,0,0,2,1
295,31,31,2011-3,6,21,13,8,9,0,1,2,0,6,2,2,0,2,0,0,2,1
296,31,31,2012-1,6,22,15,7,13,0,1,2,0,6,2,2,0,2,0,0,2,1
297,31,31,2012-2,6,20,3,17,11,0,1,2,0,6,2,2,0,2,0,0,2,1
298,31,31,2013-1,7,21,14,7,13,0,1,2,0,6,2,2,0,2,0,0,2,1
299,31,31,2013-2,7,22,5,17,8,0,1,2,0,6,2,2,0,2,0,0,2,1
300,31,31,2014-1,7,22,19,3,13,0,1,2,0,6,2,2,0,2,0,0,2,1
301,31,31,2014-2,6,20,14,6,15,0,1,2,0,6,2,2,0,2,0,0,2,1
302,31,31,2015-1,7,20,10,10,11,0,1,2,0,6,2,2,0,2,0,0,2,1
303,31,31,2015-2,7,22,8,14,8,0,1,2,0,6,2,2,0,2,0,0,2,1
304,32,32,2010-1,7,22,22,0,18,0,3,2,1,9,2,1,0,2,0,1,2,0
305,32,32,2010-2,7,22,22,0,17,0,3,2,1,9,2,1,0,2,0,1,2,0
306,32,32,2010-C,3,9,9,0,18,0,3,2,1,9,2,1,0,2,0,1,2,0
307,32,32,2011-1,8,25,25,0,17,0,3,2,1,9,2,1,0,2,0,1,2,0
308,32,32,2011-2,3,10,10,0,19,0,3,2,1,9,2,1,0,2,0,1,2,0
309,32,32,2011-3,4,17,17,0,17,0,3,2,1,9,2,1,0,2,0,1,2,0
310,32,32,2012-1,7,22,22,0,18,0,3,2,1,9,2,1,0,2,0,1,2,0
311,32,32,2012-2,7,22,22,0,18,0,3,2,1,9,2,1,0,2,0,1,2,0
312,32,32,2013-1,7,22,22,0,17,0,3,2,1,9,2,1,0,2,0,1,2,0
313,32,32,2013-2,7,22,22,0,17,0,3,2,1,9,2,1,0,2,0,1,2,0
314,32,32,2013-3,7,22,22,0,17,0,3,2,1,9,2,1,0,2,0,1,2,0
315,33,33,2010-1,6,21,17,4,13,0,1,2,0,0,2,2,0,0,0,0,2,1
316,33,33,2010-2,7,21,17,4,14,0,1,2,0,0,2,2,0,0,0,0,2,1
317,33,33,2010-C,3,11,7,4,14,0,1,2,0,0,2,2,0,0,0,0,2,1
318,33,33,2011-1,6,20,16,4,14,0,1,2,0,0,2,2,0,0,0,0,2,1
319,33,33,2011-2,5,20,12,8,12,0,1,2,0,0,2,2,0,0,0,0,2,1
320,33,33,2011-3,6,22,7,15,10,0,1,2,0,0,2,2,0,0,0,0,2,1
321,33,33,2012-1,6,22,12,10,13,0,1,2,0,0,2,2,0,0,0,0,2,1
322,33,33,2012-2,7,22,15,7,12,0,1,2,0,0,2,2,0,0,0,0,2,1
323,33,33,2013-1,6,20,7,13,8,0,1,2,0,0,2,2,0,0,0,0,2,1
324,33,33,2013-3,4,12,0,12,6,0,1,2,0,0,2,2,0,0,0,0,2,1
325,33,33,2014-1,6,21,9,12,9,0,1,2,0,0,2,2,0,0,0,0,2,1
326,33,33,2014-2,6,19,3,16,6,0,1,2,0,0,2,2,0,0,0,0,2,1
327,33,33,2015-1,5,18,6,12,10,0,1,2,0,0,2,2,0,0,0,0,2,1
328,33,33,2015-2,6,22,14,8,13,0,1,2,0,0,2,2,0,0,0,0,2,1
329,34,34,2010-1,6,21,13,8,10,0,1,2,2,0,2,1,0,0,1,0,0,1
330,34,34,2010-2,7,22,0,22,0,0,1,2,2,0,2,1,0,0,1,0,0,1
331,34,34,2013-1,6,18,13,5,14,0,1,2,2,0,2,1,0,0,1,0,0,1
332,34,34,2013-2,6,22,0,22,4,0,1,2,2,0,2,1,0,0,1,0,0,1
333,34,34,2013-3,6,20,20,0,15,0,1,2,2,0,2,1,0,0,1,0,0,1
334,34,34,2014-1,6,19,8,11,10,0,1,2,2,0,2,1,0,0,1,0,0,1
335,34,34,2014-2,5,19,0,19,2,0,1,2,2,0,2,1,0,0,1,0,0,1
336,34,34,2015-1,6,19,4,15,9,0,1,2,2,0,2,1,0,0,1,0,0,1
337,34,34,2015-2,5,15,10,5,14,0,1,2,2,0,2,1,0,0,1,0,0,1
338,35,35,2010-1,7,22,16,6,15,0,2,2,0,5,2,1,0,0,1,0,2,1
339,35,35,2010-2,7,22,15,7,12,0,2,2,0,5,2,1,0,0,1,0,2,1
340,35,35,2010-C,1,4,0,4,9,0,2,2,0,5,2,1,0,0,1,0,2,1
341,35,35,2011-1,5,16,0,16,0,0,2,2,0,5,2,1,0,0,1,0,2,1
342,35,35,2011-2,5,16,0,16,4,0,2,2,0,5,2,1,0,0,1,0,2,1
343,35,35,2011-3,5,16,3,13,5,0,2,2,0,5,2,1,0,0,1,0,2,1
344,36,36,2010-1,7,22,0,22,1,0,2,2,1,0,2,1,0,1,1,0,2,1
345,36,36,2010-2,7,22,0,22,6,0,2,2,1,0,2,1,0,1,1,0,2,1
346,36,36,2011-1,7,22,10,12,10,0,2,2,1,0,2,1,0,1,1,0,2,1
347,36,36,2011-2,7,21,7,14,9,0,2,2,1,0,2,1,0,1,1,0,2,1
348,36,36,2011-3,6,20,9,11,11,0,2,2,1,0,2,1,0,1,1,0,2,1
349,36,36,2012-1,4,14,11,3,14,0,2,2,1,0,2,1,0,1,1,0,2,1
350,36,36,2012-2,5,17,6,11,10,0,2,2,1,0,2,1,0,1,1,0,2,1
351,36,36,2013-1,5,16,12,4,14,0,2,2,1,0,2,1,0,1,1,0,2,1
352,36,36,2013-2,6,21,0,21,5,0,2,2,1,0,2,1,0,1,1,0,2,1
353,36,36,2013-3,6,22,4,18,6,0,2,2,1,0,2,1,0,1,1,0,2,1
354,36,36,2014-1,5,19,7,12,10,0,2,2,1,0,2,1,0,1,1,0,2,1
355,36,36,2014-2,5,19,3,16,8,0,2,2,1,0,2,1,0,1,1,0,2,1
356,36,36,2015-1,4,16,8,8,14,0,2,2,1,0,2,1,0,1,1,0,2,1
357,36,36,2015-2,5,20,12,8,11,0,2,2,1,0,2,1,0,1,1,0,2,1
358,37,37,2010-1,7,22,22,0,15,0,3,2,1,0,2,4,1,2,0,0,1,0
359,37,37,2010-2,7,22,19,3,13,0,3,2,1,0,2,4,1,2,0,0,1,0
360,37,37,2011-1,7,22,19,3,12,0,3,2,1,0,2,4,1,2,0,0,1,0
361,37,37,2011-2,7,22,7,15,6,0,3,2,1,0,2,4,1,2,0,0,1,0
362,37,37,2011-3,7,22,0,22,3,0,3,2,1,0,2,4,1,2,0,0,1,0
363,37,37,2012-2,6,21,0,21,6,0,3,2,1,0,2,4,1,2,0,0,1,0
364,37,37,2014-2,6,20,12,8,10,0,3,2,1,0,2,4,1,2,0,0,1,0
365,37,37,2015-1,5,19,8,11,8,0,3,2,1,0,2,4,1,2,0,0,1,0
366,38,38,2010-1,7,22,22,0,16,0,2,2,2,9,2,1,0,2,0,1,0,1
367,38,38,2010-2,7,22,22,0,17,0,2,2,2,9,2,1,0,2,0,1,0,1
368,38,38,2011-1,7,22,22,0,16,0,2,2,2,9,2,1,0,2,0,1,0,1
369,38,38,2011-2,6,22,14,8,15,0,2,2,2,9,2,1,0,2,0,1,0,1
370,38,38,2011-3,5,20,16,4,15,0,2,2,2,9,2,1,0,2,0,1,0,1
371,38,38,2012-1,4,14,14,0,16,0,2,2,2,9,2,1,0,2,0,1,0,1
372,38,38,2012-2,6,22,22,0,16,0,2,2,2,9,2,1,0,2,0,1,0,1
373,38,38,2013-1,6,22,22,0,17,0,2,2,2,9,2,1,0,2,0,1,0,1
374,38,38,2013-2,6,22,22,0,16,0,2,2,2,9,2,1,0,2,0,1,0,1
375,38,38,2013-3,6,22,22,0,16,0,2,2,2,9,2,1,0,2,0,1,0,1
376,38,38,2014-1,6,19,19,0,17,0,2,2,2,9,2,1,0,2,0,1,0,1
377,39,39,2010-1,6,21,7,14,10,0,0,2,0,9,2,1,0,0,0,0,2,0
378,39,39,2010-2,6,21,14,7,12,0,0,2,0,9,2,1,0,0,0,0,2,0
379,39,39,2010-C,2,7,0,7,0,0,0,2,0,9,2,1,0,0,0,0,2,0
380,39,39,2011-1,6,21,11,10,10,0,0,2,0,9,2,1,0,0,0,0,2,0
381,39,39,2011-2,5,17,14,3,13,0,0,2,0,9,2,1,0,0,0,0,2,0
382,39,39,2011-3,6,21,14,7,11,0,0,2,0,9,2,1,0,0,0,0,2,0
383,39,39,2012-1,6,21,14,7,13,0,0,2,0,9,2,1,0,0,0,0,2,0
384,39,39,2012-2,6,22,18,4,14,0,0,2,0,9,2,1,0,0,0,0,2,0
385,39,39,2013-1,6,22,22,0,15,0,0,2,0,9,2,1,0,0,0,0,2,0
386,39,39,2013-2,6,22,18,4,15,0,0,2,0,9,2,1,0,0,0,0,2,0
387,39,39,2013-3,6,22,22,0,14,0,0,2,0,9,2,1,0,0,0,0,2,0
388,39,39,2014-1,6,22,18,4,15,0,0,2,0,9,2,1,0,0,0,0,2,0
389,39,39,2014-2,6,22,18,4,15,0,0,2,0,9,2,1,0,0,0,0,2,0
390,39,39,2015-1,8,26,26,0,15,0,0,2,0,9,2,1,0,0,0,0,2,0
391,40,40,2010-1,6,21,3,18,4,0,0,2,1,9,2,4,0,0,1,0,1,1
392,41,41,2010-1,7,22,18,4,14,0,1,2,0,9,2,2,0,2,0,0,2,1
393,41,41,2010-2,6,22,14,8,13,0,1,2,0,9,2,2,0,2,0,0,2,1
394,41,41,2010-C,3,11,11,0,14,0,1,2,0,9,2,2,0,2,0,0,2,1
395,41,41,2011-1,6,21,13,8,13,0,1,2,0,9,2,2,0,2,0,0,2,1
396,41,41,2011-2,6,22,11,11,9,0,1,2,0,9,2,2,0,2,0,0,2,1
397,41,41,2011-3,6,21,4,17,11,0,1,2,0,9,2,2,0,2,0,0,2,1
398,41,41,2012-1,6,22,10,12,11,0,1,2,0,9,2,2,0,2,0,0,2,1
399,41,41,2013-1,7,22,6,16,12,0,1,2,0,9,2,2,0,2,0,0,2,1
400,41,41,2013-2,6,20,8,12,10,0,1,2,0,9,2,2,0,2,0,0,2,1
401,41,41,2013-3,6,22,14,8,12,0,1,2,0,9,2,2,0,2,0,0,2,1
402,41,41,2014-1,7,22,14,8,12,0,1,2,0,9,2,2,0,2,0,0,2,1
403,41,41,2014-2,6,21,3,18,10,0,1,2,0,9,2,2,0,2,0,0,2,1
404,41,41,2015-1,6,22,11,11,12,0,1,2,0,9,2,2,0,2,0,0,2,1
405,41,41,2015-2,7,21,6,15,11,0,1,2,0,9,2,2,0,2,0,0,2,1
406,42,42,2010-1,7,22,22,0,15,0,2,2,0,9,2,3,0,2,0,0,2,1
407,42,42,2010-2,7,22,22,0,15,0,2,2,0,9,2,3,0,2,0,0,2,1
408,42,42,2011-1,4,14,14,0,15,0,2,2,0,9,2,3,0,2,0,0,2,1
409,42,42,2011-2,4,12,12,0,16,0,2,2,0,9,2,3,0,2,0,0,2,1
410,42,42,2011-3,4,14,10,4,14,0,2,2,0,9,2,3,0,2,0,0,2,1
411,42,42,2012-1,4,15,15,0,16,0,2,2,0,9,2,3,0,2,0,0,2,1
412,42,42,2012-2,4,15,15,0,17,0,2,2,0,9,2,3,0,2,0,0,2,1
413,42,42,2013-1,4,15,15,0,15,0,2,2,0,9,2,3,0,2,0,0,2,1
414,42,42,2013-2,4,14,11,3,15,0,2,2,0,9,2,3,0,2,0,0,2,1
415,42,42,2013-3,4,15,11,4,13,0,2,2,0,9,2,3,0,2,0,0,2,1
416,43,43,2010-1,6,21,17,4,13,0,0,2,2,0,2,4,1,2,1,0,1,0
417,43,43,2010-2,6,22,11,11,11,0,0,2,2,0,2,4,1,2,1,0,1,0
418,43,43,2010-C,3,12,4,8,10,0,0,2,2,0,2,4,1,2,1,0,1,0
419,43,43,2011-1,6,21,10,11,12,0,0,2,2,0,2,4,1,2,1,0,1,0
420,43,43,2011-2,7,22,13,9,12,0,0,2,2,0,2,4,1,2,1,0,1,0
421,43,43,2011-3,7,22,10,12,9,0,0,2,2,0,2,4,1,2,1,0,1,0
422,43,43,2012-1,6,22,15,7,14,0,0,2,2,0,2,4,1,2,1,0,1,0
423,43,43,2012-2,6,22,19,3,14,0,0,2,2,0,2,4,1,2,1,0,1,0
424,43,43,2013-1,6,22,6,16,11,0,0,2,2,0,2,4,1,2,1,0,1,0
425,43,43,2013-2,5,19,0,19,4,0,0,2,2,0,2,4,1,2,1,0,1,0
426,43,43,2013-3,5,20,4,16,7,0,0,2,2,0,2,4,1,2,1,0,1,0
427,43,43,2014-1,6,22,4,18,6,0,0,2,2,0,2,4,1,2,1,0,1,0
428,43,43,2014-2,5,20,0,20,1,0,0,2,2,0,2,4,1,2,1,0,1,0
429,43,43,2015-1,6,22,0,22,1,0,0,2,2,0,2,4,1,2,1,0,1,0
430,43,43,2015-2,5,16,0,16,0,0,0,2,2,0,2,4,1,2,1,0,1,0
431,44,44,2010-1,6,21,9,12,10,0,1,2,2,0,2,3,0,0,0,0,0,1
432,44,44,2010-2,6,22,7,15,8,0,1,2,2,0,2,3,0,0,0,0,0,1
433,44,44,2010-C,3,11,11,0,14,0,1,2,2,0,2,3,0,0,0,0,0,1
434,44,44,2011-1,7,22,4,18,11,0,1,2,2,0,2,3,0,0,0,0,0,1
435,44,44,2011-2,7,22,12,10,12,0,1,2,2,0,2,3,0,0,0,0,0,1
436,44,44,2011-3,6,20,15,5,14,0,1,2,2,0,2,3,0,0,0,0,0,1
437,44,44,2012-1,7,20,14,6,13,0,1,2,2,0,2,3,0,0,0,0,0,1
438,44,44,2012-2,8,22,6,16,9,0,1,2,2,0,2,3,0,0,0,0,0,1
439,44,44,2013-1,6,21,10,11,11,0,1,2,2,0,2,3,0,0,0,0,0,1
440,44,44,2013-2,6,19,10,9,10,0,1,2,2,0,2,3,0,0,0,0,0,1
441,44,44,2015-1,6,19,10,9,14,0,1,2,2,0,2,3,0,0,0,0,0,1
442,44,44,2015-2,8,21,20,1,14,0,1,2,2,0,2,3,0,0,0,0,0,1
443,45,45,2010-1,7,22,4,18,4,0,3,2,0,0,2,2,0,1,1,0,2,0
444,45,45,2013-1,7,21,5,16,10,0,3,2,0,0,2,2,0,1,1,0,2,0
445,45,45,2013-2,6,21,0,21,2,0,3,2,0,0,2,2,0,1,1,0,2,0
446,45,45,2013-3,5,17,17,0,15,0,3,2,0,0,2,2,0,1,1,0,2,0
447,45,45,2014-1,6,19,19,0,15,0,3,2,0,0,2,2,0,1,1,0,2,0
448,45,45,2014-2,5,18,14,4,15,0,3,2,0,0,2,2,0,1,1,0,2,0
449,45,45,2015-1,5,20,20,0,16,0,3,2,0,0,2,2,0,1,1,0,2,0
450,45,45,2015-2,4,15,15,0,16,0,3,2,0,0,2,2,0,1,1,0,2,0
451,46,46,2010-1,6,21,21,0,16,1,2,0,2,3,2,1,0,2,1,1,0,1
452,46,46,2010-2,6,19,19,0,17,1,2,0,2,3,2,1,0,2,1,1,0,1
453,46,46,2010-C,3,12,12,0,17,1,2,0,2,3,2,1,0,2,1,1,0,1
454,46,46,2011-2,5,20,20,0,16,1,2,0,2,3,2,1,0,2,1,1,0,1
455,46,46,2011-3,6,22,18,4,16,1,2,0,2,3,2,1,0,2,1,1,0,1
456,46,46,2012-1,6,20,20,0,18,1,2,0,2,3,2,1,0,2,1,1,0,1
457,46,46,2012-2,3,10,10,0,18,1,2,0,2,3,2,1,0,2,1,1,0,1
458,46,46,2013-1,3,11,11,0,17,1,2,0,2,3,2,1,0,2,1,1,0,1
459,47,47,2010-1,6,21,18,3,13,0,0,0,2,6,2,3,0,0,0,1,0,0
460,47,47,2010-2,4,13,0,13,0,0,0,0,2,6,2,3,0,0,0,1,0,0
461,48,48,2010-1,7,22,20,2,14,0,2,0,0,0,2,1,0,1,0,0,2,1
462,48,48,2010-2,7,22,15,7,14,0,2,0,0,0,2,1,0,1,0,0,2,1
463,48,48,2010-C,2,6,6,0,16,0,2,0,0,0,2,1,0,1,0,0,2,1
464,48,48,2011-1,7,22,22,0,16,0,2,0,0,0,2,1,0,1,0,0,2,1
465,48,48,2011-2,6,21,21,0,16,0,2,0,0,0,2,1,0,1,0,0,2,1
466,48,48,2011-3,6,22,22,0,17,0,2,0,0,0,2,1,0,1,0,0,2,1
467,48,48,2012-1,6,22,19,3,14,0,2,0,0,0,2,1,0,1,0,0,2,1
468,48,48,2012-2,6,22,18,4,15,0,2,0,0,0,2,1,0,1,0,0,2,1
469,48,48,2013-1,6,21,17,4,14,0,2,0,0,0,2,1,0,1,0,0,2,1
470,48,48,2013-2,5,19,19,0,16,0,2,0,0,0,2,1,0,1,0,0,2,1
471,48,48,2013-3,5,20,16,4,14,0,2,0,0,0,2,1,0,1,0,0,2,1
472,48,48,2014-1,7,22,18,4,14,0,2,0,0,0,2,1,0,1,0,0,2,1
473,48,48,2014-2,1,4,0,4,6,0,2,0,0,0,2,1,0,1,0,0,2,1
474,48,48,2015-1,1,4,4,0,14,0,2,0,0,0,2,1,0,1,0,0,2,1
475,49,49,2010-1,7,22,22,0,15,0,2,0,1,0,2,1,0,1,1,0,1,1
476,49,49,2010-2,7,22,19,3,15,0,2,0,1,0,2,1,0,1,1,0,1,1
477,49,49,2011-1,7,22,22,0,15,0,2,0,1,0,2,1,0,1,1,0,1,1
478,49,49,2011-2,6,21,18,3,15,0,2,0,1,0,2,1,0,1,1,0,1,1
479,49,49,2011-3,6,21,21,0,16,0,2,0,1,0,2,1,0,1,1,0,1,1
480,49,49,2012-1,5,19,19,0,15,0,2,0,1,0,2,1,0,1,1,0,1,1
481,49,49,2012-2,6,22,22,0,16,0,2,0,1,0,2,1,0,1,1,0,1,1
482,49,49,2013-1,6,22,19,3,15,0,2,0,1,0,2,1,0,1,1,0,1,1
483,49,49,2013-2,3,11,11,0,16,0,2,0,1,0,2,1,0,1,1,0,1,1
484,49,49,2013-3,5,18,14,4,14,0,2,0,1,0,2,1,0,1,1,0,1,1
485,49,49,2014-1,6,22,19,3,14,0,2,0,1,0,2,1,0,1,1,0,1,1
486,49,49,2014-2,4,11,11,0,17,0,2,0,1,0,2,1,0,1,1,0,1,1
487,51,51,2010-1,7,22,22,0,18,0,2,0,0,0,2,1,0,2,0,0,2,0
488,51,51,2010-2,5,16,16,0,17,0,2,0,0,0,2,1,0,2,0,0,2,0
489,51,51,2010-C,3,9,9,0,15,0,2,0,0,0,2,1,0,2,0,0,2,0
490,51,51,2011-1,7,23,23,0,17,0,2,0,0,0,2,1,0,2,0,0,2,0
491,51,51,2011-2,6,22,22,0,17,0,2,0,0,0,2,1,0,2,0,0,2,0
492,51,51,2011-3,7,26,26,0,17,0,2,0,0,0,2,1,0,2,0,0,2,0
493,51,51,2012-1,6,22,22,0,16,0,2,0,0,0,2,1,0,2,0,0,2,0
494,51,51,2012-2,6,21,21,0,16,0,2,0,0,0,2,1,0,2,0,0,2,0
495,51,51,2013-1,5,19,15,4,13,0,2,0,0,0,2,1,0,2,0,0,2,0
496,51,51,2013-2,4,16,16,0,16,0,2,0,0,0,2,1,0,2,0,0,2,0
497,51,51,2013-3,5,15,15,0,16,0,2,0,0,0,2,1,0,2,0,0,2,0
498,51,51,2014-1,3,10,10,0,17,0,2,0,0,0,2,1,0,2,0,0,2,0
499,52,52,2010-1,7,22,18,4,15,0,2,0,0,0,2,1,0,1,0,0,2,1
500,52,52,2010-2,6,19,16,3,15,0,2,0,0,0,2,1,0,1,0,0,2,1
501,52,52,2010-C,3,10,10,0,16,0,2,0,0,0,2,1,0,1,0,0,2,1
502,52,52,2011-1,6,21,17,4,13,0,2,0,0,0,2,1,0,1,0,0,2,1
503,52,52,2011-2,6,21,21,0,17,0,2,0,0,0,2,1,0,1,0,0,2,1
504,52,52,2011-3,6,21,18,3,16,0,2,0,0,0,2,1,0,1,0,0,2,1
505,52,52,2012-1,6,22,19,3,16,0,2,0,0,0,2,1,0,1,0,0,2,1
506,52,52,2012-2,6,20,16,4,15,0,2,0,0,0,2,1,0,1,0,0,2,1
507,52,52,2013-1,6,22,22,0,15,0,2,0,0,0,2,1,0,1,0,0,2,1
508,52,52,2013-2,6,22,19,3,16,0,2,0,0,0,2,1,0,1,0,0,2,1
509,52,52,2013-3,6,22,22,0,15,0,2,0,0,0,2,1,0,1,0,0,2,1
510,52,52,2014-1,6,19,19,0,17,0,2,0,0,0,2,1,0,1,0,0,2,1
511,53,53,2010-1,7,22,22,0,15,0,2,0,0,0,2,1,0,0,0,0,2,0
512,53,53,2010-2,7,22,18,4,11,0,2,0,0,0,2,1,0,0,0,0,2,0
513,53,53,2010-C,3,11,11,0,15,0,2,0,0,0,2,1,0,0,0,0,2,0
514,53,53,2011-1,6,19,19,0,16,0,2,0,0,0,2,1,0,0,0,0,2,0
515,53,53,2011-2,6,22,19,3,14,0,2,0,0,0,2,1,0,0,0,0,2,0
516,53,53,2011-3,6,20,20,0,16,0,2,0,0,0,2,1,0,0,0,0,2,0
517,53,53,2012-1,6,22,22,0,16,0,2,0,0,0,2,1,0,0,0,0,2,0
518,53,53,2012-2,6,22,22,0,16,0,2,0,0,0,2,1,0,0,0,0,2,0
519,53,53,2013-1,4,15,15,0,17,0,2,0,0,0,2,1,0,0,0,0,2,0
520,53,53,2013-2,6,22,22,0,16,0,2,0,0,0,2,1,0,0,0,0,2,0
521,53,53,2013-3,6,20,20,0,16,0,2,0,0,0,2,1,0,0,0,0,2,0
522,53,53,2014-1,2,7,7,0,18,0,2,0,0,0,2,1,0,0,0,0,2,0
523,54,54,2010-1,7,22,22,0,15,0,2,0,0,9,2,1,0,2,0,0,2,1
524,54,54,2010-2,7,22,18,4,11,0,2,0,0,9,2,1,0,2,0,0,2,1
525,54,54,2010-C,3,11,11,0,15,0,2,0,0,9,2,1,0,2,0,0,2,1
526,54,54,2011-1,6,19,19,0,16,0,2,0,0,9,2,1,0,2,0,0,2,1
527,54,54,2011-2,6,22,19,3,14,0,2,0,0,9,2,1,0,2,0,0,2,1
528,54,54,2011-3,6,20,20,0,16,0,2,0,0,9,2,1,0,2,0,0,2,1
529,54,54,2012-1,6,22,22,0,16,0,2,0,0,9,2,1,0,2,0,0,2,1
530,54,54,2012-2,6,22,22,0,16,0,2,0,0,9,2,1,0,2,0,0,2,1
531,54,54,2013-1,4,15,15,0,17,0,2,0,0,9,2,1,0,2,0,0,2,1
532,54,54,2013-2,6,22,22,0,16,0,2,0,0,9,2,1,0,2,0,0,2,1
533,54,54,2013-3,6,20,20,0,16,0,2,0,0,9,2,1,0,2,0,0,2,1
534,54,54,2014-1,2,7,7,0,19,0,2,0,0,9,2,1,0,2,0,0,2,1
535,55,55,2010-1,7,22,16,6,14,0,2,0,0,6,2,1,0,0,0,0,2,1
536,55,55,2010-2,7,21,17,4,14,0,2,0,0,6,2,1,0,0,0,0,2,1
537,55,55,2010-C,3,10,10,0,14,0,2,0,0,6,2,1,0,0,0,0,2,1
538,55,55,2011-1,6,20,17,3,13,0,2,0,0,6,2,1,0,0,0,0,2,1
539,55,55,2011-2,6,21,10,11,11,0,2,0,0,6,2,1,0,0,0,0,2,1
540,55,55,2011-3,6,21,18,3,13,0,2,0,0,6,2,1,0,0,0,0,2,1
541,55,55,2012-1,5,19,15,4,15,0,2,0,0,6,2,1,0,0,0,0,2,1
542,55,55,2012-2,6,23,19,4,14,0,2,0,0,6,2,1,0,0,0,0,2,1
543,55,55,2013-1,8,30,30,0,16,0,2,0,0,6,2,1,0,0,0,0,2,1
544,55,55,2013-2,4,15,15,0,14,0,2,0,0,6,2,1,0,0,0,0,2,1
545,55,55,2013-3,6,21,21,0,15,0,2,0,0,6,2,1,0,0,0,0,2,1
546,55,55,2014-1,5,16,16,0,16,0,2,0,0,6,2,1,0,0,0,0,2,1
547,55,55,2015-2,2,6,6,0,16,0,2,0,0,6,2,1,0,0,0,0,2,1
548,56,56,2010-1,7,22,22,0,16,0,2,0,1,0,2,1,0,2,1,0,2,1
549,56,56,2010-2,7,22,22,0,15,0,2,0,1,0,2,1,0,2,1,0,2,1
550,56,56,2011-1,7,22,22,0,15,0,2,0,1,0,2,1,0,2,1,0,2,1
551,56,56,2011-2,6,22,18,4,15,0,2,0,1,0,2,1,0,2,1,0,2,1
552,56,56,2011-3,5,19,19,0,16,0,2,0,1,0,2,1,0,2,1,0,2,1
553,56,56,2012-1,5,19,19,0,17,0,2,0,1,0,2,1,0,2,1,0,2,1
554,56,56,2012-2,6,21,21,0,16,0,2,0,1,0,2,1,0,2,1,0,2,1
555,56,56,2013-1,6,21,21,0,15,0,2,0,1,0,2,1,0,2,1,0,2,1
556,56,56,2013-2,4,15,12,3,15,0,2,0,1,0,2,1,0,2,1,0,2,1
557,56,56,2013-3,6,22,22,0,16,0,2,0,1,0,2,1,0,2,1,0,2,1
558,56,56,2014-1,6,19,19,0,17,0,2,0,1,0,2,1,0,2,1,0,2,1
559,57,57,2010-1,6,21,17,4,13,0,0,0,1,1,0,1,0,0,0,0,0,1
560,57,57,2010-2,4,14,14,0,15,0,0,0,1,1,0,1,0,0,0,0,0,1
561,57,57,2010-C,3,11,7,4,14,0,0,0,1,1,0,1,0,0,0,0,0,1
562,58,58,2010-1,6,21,13,8,12,0,0,0,2,0,2,1,0,1,1,0,0,0
563,58,58,2010-2,4,15,11,4,11,0,0,0,2,0,2,1,0,1,1,0,0,0
564,58,58,2010-C,2,7,3,4,12,0,0,0,2,0,2,1,0,1,1,0,0,0
565,58,58,2011-1,6,21,17,4,14,0,0,0,2,0,2,1,0,1,1,0,0,0
566,58,58,2011-2,4,15,8,7,11,0,0,0,2,0,2,1,0,1,1,0,0,0
567,58,58,2012-2,4,15,3,12,7,0,0,0,2,0,2,1,0,1,1,0,0,0
568,59,59,2010-1,6,21,17,4,12,0,0,0,2,1,0,2,0,1,0,0,0,1
569,60,60,2010-1,6,21,0,21,0,0,1,0,2,1,0,2,0,0,0,0,0,1
570,60,60,2011-1,6,21,3,18,2,0,1,0,2,1,0,2,0,0,0,0,0,1
571,61,61,2010-1,6,21,9,12,12,0,0,0,0,0,2,1,1,2,0,0,2,0
572,61,61,2010-2,6,21,18,3,14,0,0,0,0,0,2,1,1,2,0,0,2,0
573,61,61,2011-1,6,21,13,8,13,0,0,0,0,0,2,1,1,2,0,0,2,0
574,61,61,2011-2,6,22,14,8,10,0,0,0,0,0,2,1,1,2,0,0,2,0
575,61,61,2011-3,6,22,3,19,3,0,0,0,0,0,2,1,1,2,0,0,2,0
576,61,61,2012-2,5,19,0,19,4,0,0,0,0,0,2,1,1,2,0,0,2,0
577,61,61,2014-1,6,18,0,18,1,0,0,0,0,0,2,1,1,2,0,0,2,0
578,61,61,2014-2,5,15,4,11,7,0,0,0,0,0,2,1,1,2,0,0,2,0
579,62,62,2010-1,6,21,21,0,14,0,0,0,0,0,2,2,0,2,0,0,2,0
580,62,62,2010-2,6,22,10,12,12,0,0,0,0,0,2,2,0,2,0,0,2,0
581,62,62,2010-C,3,11,11,0,16,0,0,0,0,0,2,2,0,2,0,0,2,0
582,62,62,2011-1,6,22,14,8,12,0,0,0,0,0,2,2,0,2,0,0,2,0
583,62,62,2011-2,6,21,17,4,14,0,0,0,0,0,2,2,0,2,0,0,2,0
584,62,62,2011-3,5,20,20,0,16,0,0,0,0,0,2,2,0,2,0,0,2,0
