IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,TIPOVIVIENDADONDEVIVE,REGIMENTENENCIAVIVIENDADONDEVIVE,VIVESUPADRE,VIVESUMADRE,PERSONASCONQUIENESVIVE,NIVELEDUCATIVOPADRE,NIVELEDUCATIVOMADRE,TRABAJASUPADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUPADRE,TRABAJASUMADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUMADRE,TIENECO0CIMIENTOSENCOMPUTACION,COMPUTADORAQUEUTILIZAFRECUENTEMENTEES,FINANCIAMIENTODESUSESTUDIOSUNIVERSITARIOS
278,30,30,2010-C,3,11,4,7,5,0,2,1,1,1,4,0,2,1,2,1,1,3,2
279,30,30,2011-1,7,22,0,22,3,0,2,1,1,1,4,0,2,1,2,1,1,3,2
280,30,30,2011-2,7,22,3,19,7,0,2,1,1,1,4,0,2,1,2,1,1,3,2
281,30,30,2012-1,5,18,7,11,12,0,2,1,1,1,4,0,2,1,2,1,1,3,2
282,30,30,2012-2,6,19,15,4,14,0,2,1,1,1,4,0,2,1,2,1,1,3,2
283,30,30,2013-1,6,21,17,4,12,0,2,1,1,1,4,0,2,1,2,1,1,3,2
284,30,30,2013-2,6,22,19,3,14,0,2,1,1,1,4,0,2,1,2,1,1,3,2
285,30,30,2013-3,6,20,12,8,10,0,2,1,1,1,4,0,2,1,2,1,1,3,2
286,30,30,2014-1,6,22,3,19,8,0,2,1,1,1,4,0,2,1,2,1,1,3,2
287,30,30,2014-2,5,20,8,12,10,0,2,1,1,1,4,0,2,1,2,1,1,3,2
288,30,30,2015-1,7,21,12,9,9,0,2,1,1,1,4,0,2,1,2,1,1,3,2
289,30,30,2015-2,7,19,3,16,4,0,2,1,1,1,4,0,2,1,2,1,1,3,2
290,31,31,2010-1,6,21,13,8,12,0,2,1,1,1,2,4,2,1,2,1,1,3,2
291,31,31,2010-2,6,21,17,4,14,0,2,1,1,1,2,4,2,1,2,1,1,3,2
292,31,31,2010-C,3,11,4,7,10,0,2,1,1,1,2,4,2,1,2,1,1,3,2
293,31,31,2011-1,6,21,8,13,11,0,2,1,1,1,2,4,2,1,2,1,1,3,2
294,31,31,2011-2,6,21,13,8,13,0,2,1,1,1,2,4,2,1,2,1,1,3,2
295,31,31,2011-3,6,21,13,8,9,0,2,1,1,1,2,4,2,1,2,1,1,3,2
296,31,31,2012-1,6,22,15,7,13,0,2,1,1,1,2,4,2,1,2,1,1,3,2
297,31,31,2012-2,6,20,3,17,11,0,2,1,1,1,2,4,2,1,2,1,1,3,2
298,31,31,2013-1,7,21,14,7,13,0,2,1,1,1,2,4,2,1,2,1,1,3,2
299,31,31,2013-2,7,22,5,17,8,0,2,1,1,1,2,4,2,1,2,1,1,3,2
300,31,31,2014-1,7,22,19,3,13,0,2,1,1,1,2,4,2,1,2,1,1,3,2
301,31,31,2014-2,6,20,14,6,15,0,2,1,1,1,2,4,2,1,2,1,1,3,2
302,31,31,2015-1,7,20,10,10,11,0,2,1,1,1,2,4,2,1,2,1,1,3,2
303,31,31,2015-2,7,22,8,14,8,0,2,1,1,1,2,4,2,1,2,1,1,3,2
304,32,32,2010-1,7,22,22,0,18,1,0,1,1,1,4,4,2,0,1,2,1,3,2
305,32,32,2010-2,7,22,22,0,17,1,0,1,1,1,4,4,2,0,1,2,1,3,2
306,32,32,2010-C,3,9,9,0,18,1,0,1,1,1,4,4,2,0,1,2,1,3,2
307,32,32,2011-1,8,25,25,0,17,1,0,1,1,1,4,4,2,0,1,2,1,3,2
308,32,32,2011-2,3,10,10,0,19,1,0,1,1,1,4,4,2,0,1,2,1,3,2
309,32,32,2011-3,4,17,17,0,17,1,0,1,1,1,4,4,2,0,1,2,1,3,2
310,32,32,2012-1,7,22,22,0,18,1,0,1,1,1,4,4,2,0,1,2,1,3,2
311,32,32,2012-2,7,22,22,0,18,1,0,1,1,1,4,4,2,0,1,2,1,3,2
312,32,32,2013-1,7,22,22,0,17,1,0,1,1,1,4,4,2,0,1,2,1,3,2
313,32,32,2013-2,7,22,22,0,17,1,0,1,1,1,4,4,2,0,1,2,1,3,2
314,32,32,2013-3,7,22,22,0,17,1,0,1,1,1,4,4,2,0,1,2,1,3,2
315,33,33,2010-1,6,21,17,4,13,0,2,1,1,1,0,0,2,1,2,0,1,3,2
316,33,33,2010-2,7,21,17,4,14,0,2,1,1,1,0,0,2,1,2,0,1,3,2
317,33,33,2010-C,3,11,7,4,14,0,2,1,1,1,0,0,2,1,2,0,1,3,2
318,33,33,2011-1,6,20,16,4,14,0,2,1,1,1,0,0,2,1,2,0,1,3,2
319,33,33,2011-2,5,20,12,8,12,0,2,1,1,1,0,0,2,1,2,0,1,3,2
320,33,33,2011-3,6,22,7,15,10,0,2,1,1,1,0,0,2,1,2,0,1,3,2
321,33,33,2012-1,6,22,12,10,13,0,2,1,1,1,0,0,2,1,2,0,1,3,2
322,33,33,2012-2,7,22,15,7,12,0,2,1,1,1,0,0,2,1,2,0,1,3,2
323,33,33,2013-1,6,20,7,13,8,0,2,1,1,1,0,0,2,1,2,0,1,3,2
324,33,33,2013-3,4,12,0,12,6,0,2,1,1,1,0,0,2,1,2,0,1,3,2
325,33,33,2014-1,6,21,9,12,9,0,2,1,1,1,0,0,2,1,2,0,1,3,2
326,33,33,2014-2,6,19,3,16,6,0,2,1,1,1,0,0,2,1,2,0,1,3,2
327,33,33,2015-1,5,18,6,12,10,0,2,1,1,1,0,0,2,1,2,0,1,3,2
328,33,33,2015-2,6,22,14,8,13,0,2,1,1,1,0,0,2,1,2,0,1,3,2
329,34,34,2010-1,6,21,13,8,10,0,2,1,1,1,5,0,2,0,2,0,1,0,1
330,34,34,2010-2,7,22,0,22,0,0,2,1,1,1,5,0,2,0,2,0,1,0,1
331,34,34,2013-1,6,18,13,5,14,0,2,1,1,1,5,0,2,0,2,0,1,0,1
332,34,34,2013-2,6,22,0,22,4,0,2,1,1,1,5,0,2,0,2,0,1,0,1
333,34,34,2013-3,6,20,20,0,15,0,2,1,1,1,5,0,2,0,2,0,1,0,1
334,34,34,2014-1,6,19,8,11,10,0,2,1,1,1,5,0,2,0,2,0,1,0,1
335,34,34,2014-2,5,19,0,19,2,0,2,1,1,1,5,0,2,0,2,0,1,0,1
336,34,34,2015-1,6,19,4,15,9,0,2,1,1,1,5,0,2,0,2,0,1,0,1
337,34,34,2015-2,5,15,10,5,14,0,2,1,1,1,5,0,2,0,2,0,1,0,1
338,35,35,2010-1,7,22,16,6,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
339,35,35,2010-2,7,22,15,7,12,0,2,1,1,1,4,4,2,0,2,1,1,3,2
340,35,35,2010-C,1,4,0,4,9,0,2,1,1,1,4,4,2,0,2,1,1,3,2
341,35,35,2011-1,5,16,0,16,0,0,2,1,1,1,4,4,2,0,2,1,1,3,2
342,35,35,2011-2,5,16,0,16,4,0,2,1,1,1,4,4,2,0,2,1,1,3,2
343,35,35,2011-3,5,16,3,13,5,0,2,1,1,1,4,4,2,0,2,1,1,3,2
344,36,36,2010-1,7,22,0,22,1,1,2,1,1,1,5,5,2,0,2,1,1,3,2
345,36,36,2010-2,7,22,0,22,6,1,2,1,1,1,5,5,2,0,2,1,1,3,2
346,36,36,2011-1,7,22,10,12,10,1,2,1,1,1,5,5,2,0,2,1,1,3,2
347,36,36,2011-2,7,21,7,14,9,1,2,1,1,1,5,5,2,0,2,1,1,3,2
348,36,36,2011-3,6,20,9,11,11,1,2,1,1,1,5,5,2,0,2,1,1,3,2
349,36,36,2012-1,4,14,11,3,14,1,2,1,1,1,5,5,2,0,2,1,1,3,2
350,36,36,2012-2,5,17,6,11,10,1,2,1,1,1,5,5,2,0,2,1,1,3,2
351,36,36,2013-1,5,16,12,4,14,1,2,1,1,1,5,5,2,0,2,1,1,3,2
352,36,36,2013-2,6,21,0,21,5,1,2,1,1,1,5,5,2,0,2,1,1,3,2
353,36,36,2013-3,6,22,4,18,6,1,2,1,1,1,5,5,2,0,2,1,1,3,2
354,36,36,2014-1,5,19,7,12,10,1,2,1,1,1,5,5,2,0,2,1,1,3,2
355,36,36,2014-2,5,19,3,16,8,1,2,1,1,1,5,5,2,0,2,1,1,3,2
356,36,36,2015-1,4,16,8,8,14,1,2,1,1,1,5,5,2,0,2,1,1,3,2
357,36,36,2015-2,5,20,12,8,11,1,2,1,1,1,5,5,2,0,2,1,1,3,2
358,37,37,2010-1,7,22,22,0,15,0,2,1,1,1,2,4,2,1,2,1,1,3,2
359,37,37,2010-2,7,22,19,3,13,0,2,1,1,1,2,4,2,1,2,1,1,3,2
360,37,37,2011-1,7,22,19,3,12,0,2,1,1,1,2,4,2,1,2,1,1,3,2
361,37,37,2011-2,7,22,7,15,6,0,2,1,1,1,2,4,2,1,2,1,1,3,2
362,37,37,2011-3,7,22,0,22,3,0,2,1,1,1,2,4,2,1,2,1,1,3,2
363,37,37,2012-2,6,21,0,21,6,0,2,1,1,1,2,4,2,1,2,1,1,3,2
364,37,37,2014-2,6,20,12,8,10,0,2,1,1,1,2,4,2,1,2,1,1,3,2
365,37,37,2015-1,5,19,8,11,8,0,2,1,1,1,2,4,2,1,2,1,1,3,2
366,38,38,2010-1,7,22,22,0,16,1,0,1,1,1,3,3,2,1,2,1,1,3,1
367,38,38,2010-2,7,22,22,0,17,1,0,1,1,1,3,3,2,1,2,1,1,3,1
368,38,38,2011-1,7,22,22,0,16,1,0,1,1,1,3,3,2,1,2,1,1,3,1
369,38,38,2011-2,6,22,14,8,15,1,0,1,1,1,3,3,2,1,2,1,1,3,1
370,38,38,2011-3,5,20,16,4,15,1,0,1,1,1,3,3,2,1,2,1,1,3,1
371,38,38,2012-1,4,14,14,0,16,1,0,1,1,1,3,3,2,1,2,1,1,3,1
372,38,38,2012-2,6,22,22,0,16,1,0,1,1,1,3,3,2,1,2,1,1,3,1
373,38,38,2013-1,6,22,22,0,17,1,0,1,1,1,3,3,2,1,2,1,1,3,1
374,38,38,2013-2,6,22,22,0,16,1,0,1,1,1,3,3,2,1,2,1,1,3,1
375,38,38,2013-3,6,22,22,0,16,1,0,1,1,1,3,3,2,1,2,1,1,3,1
376,38,38,2014-1,6,19,19,0,17,1,0,1,1,1,3,3,2,1,2,1,1,3,1
377,39,39,2010-1,6,21,7,14,10,0,2,1,1,1,3,3,2,1,2,1,0,1,2
378,39,39,2010-2,6,21,14,7,12,0,2,1,1,1,3,3,2,1,2,1,0,1,2
379,39,39,2010-C,2,7,0,7,0,0,2,1,1,1,3,3,2,1,2,1,0,1,2
380,39,39,2011-1,6,21,11,10,10,0,2,1,1,1,3,3,2,1,2,1,0,1,2
381,39,39,2011-2,5,17,14,3,13,0,2,1,1,1,3,3,2,1,2,1,0,1,2
382,39,39,2011-3,6,21,14,7,11,0,2,1,1,1,3,3,2,1,2,1,0,1,2
383,39,39,2012-1,6,21,14,7,13,0,2,1,1,1,3,3,2,1,2,1,0,1,2
384,39,39,2012-2,6,22,18,4,14,0,2,1,1,1,3,3,2,1,2,1,0,1,2
385,39,39,2013-1,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,0,1,2
386,39,39,2013-2,6,22,18,4,15,0,2,1,1,1,3,3,2,1,2,1,0,1,2
387,39,39,2013-3,6,22,22,0,14,0,2,1,1,1,3,3,2,1,2,1,0,1,2
388,39,39,2014-1,6,22,18,4,15,0,2,1,1,1,3,3,2,1,2,1,0,1,2
389,39,39,2014-2,6,22,18,4,15,0,2,1,1,1,3,3,2,1,2,1,0,1,2
390,39,39,2015-1,8,26,26,0,15,0,2,1,1,1,3,3,2,1,2,1,0,1,2
391,40,40,2010-1,6,21,3,18,4,1,0,1,1,3,4,4,2,1,2,1,1,3,2
392,41,41,2010-1,7,22,18,4,14,0,2,1,1,1,5,3,2,1,2,1,1,3,2
393,41,41,2010-2,6,22,14,8,13,0,2,1,1,1,5,3,2,1,2,1,1,3,2
394,41,41,2010-C,3,11,11,0,14,0,2,1,1,1,5,3,2,1,2,1,1,3,2
395,41,41,2011-1,6,21,13,8,13,0,2,1,1,1,5,3,2,1,2,1,1,3,2
396,41,41,2011-2,6,22,11,11,9,0,2,1,1,1,5,3,2,1,2,1,1,3,2
397,41,41,2011-3,6,21,4,17,11,0,2,1,1,1,5,3,2,1,2,1,1,3,2
398,41,41,2012-1,6,22,10,12,11,0,2,1,1,1,5,3,2,1,2,1,1,3,2
399,41,41,2013-1,7,22,6,16,12,0,2,1,1,1,5,3,2,1,2,1,1,3,2
400,41,41,2013-2,6,20,8,12,10,0,2,1,1,1,5,3,2,1,2,1,1,3,2
401,41,41,2013-3,6,22,14,8,12,0,2,1,1,1,5,3,2,1,2,1,1,3,2
402,41,41,2014-1,7,22,14,8,12,0,2,1,1,1,5,3,2,1,2,1,1,3,2
403,41,41,2014-2,6,21,3,18,10,0,2,1,1,1,5,3,2,1,2,1,1,3,2
404,41,41,2015-1,6,22,11,11,12,0,2,1,1,1,5,3,2,1,2,1,1,3,2
405,41,41,2015-2,7,21,6,15,11,0,2,1,1,1,5,3,2,1,2,1,1,3,2
406,42,42,2010-1,7,22,22,0,15,0,2,1,1,1,5,4,2,0,1,2,1,3,2
407,42,42,2010-2,7,22,22,0,15,0,2,1,1,1,5,4,2,0,1,2,1,3,2
408,42,42,2011-1,4,14,14,0,15,0,2,1,1,1,5,4,2,0,1,2,1,3,2
409,42,42,2011-2,4,12,12,0,16,0,2,1,1,1,5,4,2,0,1,2,1,3,2
410,42,42,2011-3,4,14,10,4,14,0,2,1,1,1,5,4,2,0,1,2,1,3,2
411,42,42,2012-1,4,15,15,0,16,0,2,1,1,1,5,4,2,0,1,2,1,3,2
412,42,42,2012-2,4,15,15,0,17,0,2,1,1,1,5,4,2,0,1,2,1,3,2
413,42,42,2013-1,4,15,15,0,15,0,2,1,1,1,5,4,2,0,1,2,1,3,2
414,42,42,2013-2,4,14,11,3,15,0,2,1,1,1,5,4,2,0,1,2,1,3,2
415,42,42,2013-3,4,15,11,4,13,0,2,1,1,1,5,4,2,0,1,2,1,3,2
416,43,43,2010-1,6,21,17,4,13,0,2,1,1,1,3,3,2,0,2,0,1,0,2
417,43,43,2010-2,6,22,11,11,11,0,2,1,1,1,3,3,2,0,2,0,1,0,2
418,43,43,2010-C,3,12,4,8,10,0,2,1,1,1,3,3,2,0,2,0,1,0,2
419,43,43,2011-1,6,21,10,11,12,0,2,1,1,1,3,3,2,0,2,0,1,0,2
420,43,43,2011-2,7,22,13,9,12,0,2,1,1,1,3,3,2,0,2,0,1,0,2
421,43,43,2011-3,7,22,10,12,9,0,2,1,1,1,3,3,2,0,2,0,1,0,2
422,43,43,2012-1,6,22,15,7,14,0,2,1,1,1,3,3,2,0,2,0,1,0,2
423,43,43,2012-2,6,22,19,3,14,0,2,1,1,1,3,3,2,0,2,0,1,0,2
424,43,43,2013-1,6,22,6,16,11,0,2,1,1,1,3,3,2,0,2,0,1,0,2
425,43,43,2013-2,5,19,0,19,4,0,2,1,1,1,3,3,2,0,2,0,1,0,2
426,43,43,2013-3,5,20,4,16,7,0,2,1,1,1,3,3,2,0,2,0,1,0,2
427,43,43,2014-1,6,22,4,18,6,0,2,1,1,1,3,3,2,0,2,0,1,0,2
428,43,43,2014-2,5,20,0,20,1,0,2,1,1,1,3,3,2,0,2,0,1,0,2
429,43,43,2015-1,6,22,0,22,1,0,2,1,1,1,3,3,2,0,2,0,1,0,2
430,43,43,2015-2,5,16,0,16,0,0,2,1,1,1,3,3,2,0,2,0,1,0,2
431,44,44,2010-1,6,21,9,12,10,0,2,1,1,1,3,3,2,1,2,0,1,0,2
432,44,44,2010-2,6,22,7,15,8,0,2,1,1,1,3,3,2,1,2,0,1,0,2
433,44,44,2010-C,3,11,11,0,14,0,2,1,1,1,3,3,2,1,2,0,1,0,2
434,44,44,2011-1,7,22,4,18,11,0,2,1,1,1,3,3,2,1,2,0,1,0,2
435,44,44,2011-2,7,22,12,10,12,0,2,1,1,1,3,3,2,1,2,0,1,0,2
436,44,44,2011-3,6,20,15,5,14,0,2,1,1,1,3,3,2,1,2,0,1,0,2
437,44,44,2012-1,7,20,14,6,13,0,2,1,1,1,3,3,2,1,2,0,1,0,2
438,44,44,2012-2,8,22,6,16,9,0,2,1,1,1,3,3,2,1,2,0,1,0,2
439,44,44,2013-1,6,21,10,11,11,0,2,1,1,1,3,3,2,1,2,0,1,0,2
440,44,44,2013-2,6,19,10,9,10,0,2,1,1,1,3,3,2,1,2,0,1,0,2
441,44,44,2015-1,6,19,10,9,14,0,2,1,1,1,3,3,2,1,2,0,1,0,2
442,44,44,2015-2,8,21,20,1,14,0,2,1,1,1,3,3,2,1,2,0,1,0,2
443,45,45,2010-1,7,22,4,18,4,0,2,1,1,1,5,3,2,1,1,2,0,1,2
444,45,45,2013-1,7,21,5,16,10,0,2,1,1,1,5,3,2,1,1,2,0,1,2
445,45,45,2013-2,6,21,0,21,2,0,2,1,1,1,5,3,2,1,1,2,0,1,2
446,45,45,2013-3,5,17,17,0,15,0,2,1,1,1,5,3,2,1,1,2,0,1,2
447,45,45,2014-1,6,19,19,0,15,0,2,1,1,1,5,3,2,1,1,2,0,1,2
448,45,45,2014-2,5,18,14,4,15,0,2,1,1,1,5,3,2,1,1,2,0,1,2
449,45,45,2015-1,5,20,20,0,16,0,2,1,1,1,5,3,2,1,1,2,0,1,2
450,45,45,2015-2,4,15,15,0,16,0,2,1,1,1,5,3,2,1,1,2,0,1,2
451,46,46,2010-1,6,21,21,0,16,1,0,0,1,3,1,2,0,2,2,1,1,3,1
452,46,46,2010-2,6,19,19,0,17,1,0,0,1,3,1,2,0,2,2,1,1,3,1
453,46,46,2010-C,3,12,12,0,17,1,0,0,1,3,1,2,0,2,2,1,1,3,1
454,46,46,2011-2,5,20,20,0,16,1,0,0,1,3,1,2,0,2,2,1,1,3,1
455,46,46,2011-3,6,22,18,4,16,1,0,0,1,3,1,2,0,2,2,1,1,3,1
456,46,46,2012-1,6,20,20,0,18,1,0,0,1,3,1,2,0,2,2,1,1,3,1
457,46,46,2012-2,3,10,10,0,18,1,0,0,1,3,1,2,0,2,2,1,1,3,1
458,46,46,2013-1,3,11,11,0,17,1,0,0,1,3,1,2,0,2,2,1,1,3,1
459,47,47,2010-1,6,21,18,3,13,0,2,1,1,3,4,3,2,0,2,1,1,0,1
460,47,47,2010-2,4,13,0,13,0,0,2,1,1,3,4,3,2,0,2,1,1,0,1
461,48,48,2010-1,7,22,20,2,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
462,48,48,2010-2,7,22,15,7,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
463,48,48,2010-C,2,6,6,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
464,48,48,2011-1,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
465,48,48,2011-2,6,21,21,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
466,48,48,2011-3,6,22,22,0,17,0,2,1,1,1,4,4,2,1,2,1,1,3,2
467,48,48,2012-1,6,22,19,3,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
468,48,48,2012-2,6,22,18,4,15,0,2,1,1,1,4,4,2,1,2,1,1,3,2
469,48,48,2013-1,6,21,17,4,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
470,48,48,2013-2,5,19,19,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
471,48,48,2013-3,5,20,16,4,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
472,48,48,2014-1,7,22,18,4,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
473,48,48,2014-2,1,4,0,4,6,0,2,1,1,1,4,4,2,1,2,1,1,3,2
474,48,48,2015-1,1,4,4,0,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
475,49,49,2010-1,7,22,22,0,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
476,49,49,2010-2,7,22,19,3,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
477,49,49,2011-1,7,22,22,0,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
478,49,49,2011-2,6,21,18,3,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
479,49,49,2011-3,6,21,21,0,16,0,2,1,1,1,4,4,2,0,2,1,1,3,2
480,49,49,2012-1,5,19,19,0,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
481,49,49,2012-2,6,22,22,0,16,0,2,1,1,1,4,4,2,0,2,1,1,3,2
482,49,49,2013-1,6,22,19,3,15,0,2,1,1,1,4,4,2,0,2,1,1,3,2
483,49,49,2013-2,3,11,11,0,16,0,2,1,1,1,4,4,2,0,2,1,1,3,2
484,49,49,2013-3,5,18,14,4,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
485,49,49,2014-1,6,22,19,3,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
486,49,49,2014-2,4,11,11,0,17,0,2,1,1,1,4,4,2,0,2,1,1,3,2
487,51,51,2010-1,7,22,22,0,18,0,2,0,1,0,1,4,0,2,2,0,1,3,2
488,51,51,2010-2,5,16,16,0,17,0,2,0,1,0,1,4,0,2,2,0,1,3,2
489,51,51,2010-C,3,9,9,0,15,0,2,0,1,0,1,4,0,2,2,0,1,3,2
490,51,51,2011-1,7,23,23,0,17,0,2,0,1,0,1,4,0,2,2,0,1,3,2
491,51,51,2011-2,6,22,22,0,17,0,2,0,1,0,1,4,0,2,2,0,1,3,2
492,51,51,2011-3,7,26,26,0,17,0,2,0,1,0,1,4,0,2,2,0,1,3,2
493,51,51,2012-1,6,22,22,0,16,0,2,0,1,0,1,4,0,2,2,0,1,3,2
494,51,51,2012-2,6,21,21,0,16,0,2,0,1,0,1,4,0,2,2,0,1,3,2
495,51,51,2013-1,5,19,15,4,13,0,2,0,1,0,1,4,0,2,2,0,1,3,2
496,51,51,2013-2,4,16,16,0,16,0,2,0,1,0,1,4,0,2,2,0,1,3,2
497,51,51,2013-3,5,15,15,0,16,0,2,0,1,0,1,4,0,2,2,0,1,3,2
498,51,51,2014-1,3,10,10,0,17,0,2,0,1,0,1,4,0,2,2,0,1,3,2
499,52,52,2010-1,7,22,18,4,15,0,2,1,1,1,0,3,2,1,2,1,1,3,2
500,52,52,2010-2,6,19,16,3,15,0,2,1,1,1,0,3,2,1,2,1,1,3,2
501,52,52,2010-C,3,10,10,0,16,0,2,1,1,1,0,3,2,1,2,1,1,3,2
502,52,52,2011-1,6,21,17,4,13,0,2,1,1,1,0,3,2,1,2,1,1,3,2
503,52,52,2011-2,6,21,21,0,17,0,2,1,1,1,0,3,2,1,2,1,1,3,2
504,52,52,2011-3,6,21,18,3,16,0,2,1,1,1,0,3,2,1,2,1,1,3,2
505,52,52,2012-1,6,22,19,3,16,0,2,1,1,1,0,3,2,1,2,1,1,3,2
506,52,52,2012-2,6,20,16,4,15,0,2,1,1,1,0,3,2,1,2,1,1,3,2
507,52,52,2013-1,6,22,22,0,15,0,2,1,1,1,0,3,2,1,2,1,1,3,2
508,52,52,2013-2,6,22,19,3,16,0,2,1,1,1,0,3,2,1,2,1,1,3,2
509,52,52,2013-3,6,22,22,0,15,0,2,1,1,1,0,3,2,1,2,1,1,3,2
510,52,52,2014-1,6,19,19,0,17,0,2,1,1,1,0,3,2,1,2,1,1,3,2
511,53,53,2010-1,7,22,22,0,15,1,2,1,1,1,2,4,2,1,2,0,1,3,2
512,53,53,2010-2,7,22,18,4,11,1,2,1,1,1,2,4,2,1,2,0,1,3,2
513,53,53,2010-C,3,11,11,0,15,1,2,1,1,1,2,4,2,1,2,0,1,3,2
514,53,53,2011-1,6,19,19,0,16,1,2,1,1,1,2,4,2,1,2,0,1,3,2
515,53,53,2011-2,6,22,19,3,14,1,2,1,1,1,2,4,2,1,2,0,1,3,2
516,53,53,2011-3,6,20,20,0,16,1,2,1,1,1,2,4,2,1,2,0,1,3,2
517,53,53,2012-1,6,22,22,0,16,1,2,1,1,1,2,4,2,1,2,0,1,3,2
518,53,53,2012-2,6,22,22,0,16,1,2,1,1,1,2,4,2,1,2,0,1,3,2
519,53,53,2013-1,4,15,15,0,17,1,2,1,1,1,2,4,2,1,2,0,1,3,2
520,53,53,2013-2,6,22,22,0,16,1,2,1,1,1,2,4,2,1,2,0,1,3,2
521,53,53,2013-3,6,20,20,0,16,1,2,1,1,1,2,4,2,1,2,0,1,3,2
522,53,53,2014-1,2,7,7,0,18,1,2,1,1,1,2,4,2,1,2,0,1,3,2
523,54,54,2010-1,7,22,22,0,15,0,2,1,1,1,4,0,2,0,2,1,1,3,2
524,54,54,2010-2,7,22,18,4,11,0,2,1,1,1,4,0,2,0,2,1,1,3,2
525,54,54,2010-C,3,11,11,0,15,0,2,1,1,1,4,0,2,0,2,1,1,3,2
526,54,54,2011-1,6,19,19,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
527,54,54,2011-2,6,22,19,3,14,0,2,1,1,1,4,0,2,0,2,1,1,3,2
528,54,54,2011-3,6,20,20,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
529,54,54,2012-1,6,22,22,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
530,54,54,2012-2,6,22,22,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
531,54,54,2013-1,4,15,15,0,17,0,2,1,1,1,4,0,2,0,2,1,1,3,2
532,54,54,2013-2,6,22,22,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
533,54,54,2013-3,6,20,20,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
534,54,54,2014-1,2,7,7,0,19,0,2,1,1,1,4,0,2,0,2,1,1,3,2
535,55,55,2010-1,7,22,16,6,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
536,55,55,2010-2,7,21,17,4,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
537,55,55,2010-C,3,10,10,0,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
538,55,55,2011-1,6,20,17,3,13,0,2,1,1,1,4,4,2,0,2,0,1,3,2
539,55,55,2011-2,6,21,10,11,11,0,2,1,1,1,4,4,2,0,2,0,1,3,2
540,55,55,2011-3,6,21,18,3,13,0,2,1,1,1,4,4,2,0,2,0,1,3,2
541,55,55,2012-1,5,19,15,4,15,0,2,1,1,1,4,4,2,0,2,0,1,3,2
542,55,55,2012-2,6,23,19,4,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
543,55,55,2013-1,8,30,30,0,16,0,2,1,1,1,4,4,2,0,2,0,1,3,2
544,55,55,2013-2,4,15,15,0,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
545,55,55,2013-3,6,21,21,0,15,0,2,1,1,1,4,4,2,0,2,0,1,3,2
546,55,55,2014-1,5,16,16,0,16,0,2,1,1,1,4,4,2,0,2,0,1,3,2
547,55,55,2015-2,2,6,6,0,16,0,2,1,1,1,4,4,2,0,2,0,1,3,2
548,56,56,2010-1,7,22,22,0,16,0,2,1,1,1,5,5,2,0,2,0,1,3,2
549,56,56,2010-2,7,22,22,0,15,0,2,1,1,1,5,5,2,0,2,0,1,3,2
550,56,56,2011-1,7,22,22,0,15,0,2,1,1,1,5,5,2,0,2,0,1,3,2
551,56,56,2011-2,6,22,18,4,15,0,2,1,1,1,5,5,2,0,2,0,1,3,2
552,56,56,2011-3,5,19,19,0,16,0,2,1,1,1,5,5,2,0,2,0,1,3,2
553,56,56,2012-1,5,19,19,0,17,0,2,1,1,1,5,5,2,0,2,0,1,3,2
554,56,56,2012-2,6,21,21,0,16,0,2,1,1,1,5,5,2,0,2,0,1,3,2
